,Match_Id,Team_Id,Opponent_Team_Id,Toss_Won,Bat_First,Win_Percenetage,Opponent_Win_Percentage,Win_Percenetage_Against,Toss_Decision_Win_Percentage,Bat_Decision_Win_Percentage,Match_Won
196,392228,8,,1,0,38.666666666666664,41.1764705882353,36.36363636363637,44.18604651162791,58.13953488372093,0
197,392228,6,,0,1,41.1764705882353,38.666666666666664,63.63636363636363,58.92857142857143,31.372549019607842,1
198,392229,2,,0,0,49.59349593495935,60.30534351145038,36.8421052631579,47.27272727272727,57.69230769230769,0
199,392229,3,,1,1,60.30534351145038,49.59349593495935,63.1578947368421,63.63636363636363,58.44155844155844,1
200,392230,7,,0,0,57.93650793650794,53.389830508474574,62.5,44.61538461538461,40.57971014492754,0
201,392230,5,,1,1,53.389830508474574,57.93650793650794,37.5,53.96825396825397,46.2962962962963,1
202,392231,6,,0,1,41.1764705882353,49.166666666666664,43.75,58.92857142857143,31.372549019607842,0
203,392231,4,,1,0,49.166666666666664,41.1764705882353,56.25,44.827586206896555,57.377049180327866,1
204,392232,3,,0,0,60.30534351145038,57.93650793650794,45.45454545454545,36.36363636363637,41.55844155844156,0
205,392232,7,,1,1,57.93650793650794,60.30534351145038,54.54545454545455,55.38461538461539,59.42028985507246,1
206,392233,8,,1,0,38.666666666666664,51.282051282051285,22.22222222222222,44.18604651162791,58.13953488372093,0
207,392233,1,,0,1,51.282051282051285,38.666666666666664,77.77777777777777,46.03174603174603,45.45454545454545,1
208,392234,8,,1,0,38.666666666666664,49.166666666666664,30.0,44.18604651162791,58.13953488372093,0
209,392234,4,,0,1,49.166666666666664,38.666666666666664,70.0,55.172413793103445,42.622950819672134,1
210,392235,6,,1,1,41.1764705882353,53.389830508474574,37.5,41.07142857142857,31.372549019607842,0
211,392235,5,,0,0,53.389830508474574,41.1764705882353,62.5,46.03174603174603,53.7037037037037,1
212,392236,3,,1,1,60.30534351145038,51.282051282051285,62.5,63.63636363636363,58.44155844155844,0
213,392236,1,,0,0,51.282051282051285,60.30534351145038,37.5,46.03174603174603,54.54545454545455,1
214,392237,2,,0,0,49.59349593495935,41.1764705882353,60.0,47.27272727272727,57.69230769230769,0
215,392237,6,,1,1,41.1764705882353,49.59349593495935,40.0,41.07142857142857,31.372549019607842,1
216,392238,1,,1,0,51.282051282051285,53.389830508474574,40.0,53.96825396825397,54.54545454545455,0
217,392238,5,,0,1,53.389830508474574,51.282051282051285,60.0,46.03174603174603,46.2962962962963,1
218,392239,3,,1,1,60.30534351145038,49.166666666666664,58.8235294117647,63.63636363636363,58.44155844155844,0
219,392239,4,,0,0,49.166666666666664,60.30534351145038,41.1764705882353,55.172413793103445,57.377049180327866,1
220,392240,6,,1,0,41.1764705882353,57.93650793650794,50.0,41.07142857142857,68.62745098039215,0
221,392240,7,,0,1,57.93650793650794,41.1764705882353,50.0,44.61538461538461,59.42028985507246,1
222,392241,2,,1,1,49.59349593495935,38.666666666666664,45.45454545454545,52.72727272727273,42.30769230769231,0
223,392241,8,,0,0,38.666666666666664,49.59349593495935,54.54545454545455,55.81395348837209,58.13953488372093,1
224,392242,6,,0,1,41.1764705882353,38.666666666666664,63.63636363636363,58.92857142857143,31.372549019607842,0
225,392242,8,,1,0,38.666666666666664,41.1764705882353,36.36363636363637,44.18604651162791,58.13953488372093,1
226,392243,2,,1,0,49.59349593495935,60.30534351145038,36.8421052631579,52.72727272727273,57.69230769230769,0
227,392243,3,,0,1,60.30534351145038,49.59349593495935,63.1578947368421,36.36363636363637,58.44155844155844,1
228,392244,2,,1,0,49.59349593495935,38.666666666666664,45.45454545454545,52.72727272727273,57.69230769230769,0
229,392244,8,,0,1,38.666666666666664,49.59349593495935,54.54545454545455,55.81395348837209,41.86046511627907,1
230,419111,8,,1,0,38.666666666666664,51.282051282051285,22.22222222222222,44.18604651162791,58.13953488372093,0
231,419111,1,,0,1,51.282051282051285,38.666666666666664,77.77777777777777,46.03174603174603,45.45454545454545,1
232,419112,7,,1,1,57.93650793650794,53.389830508474574,62.5,55.38461538461539,59.42028985507246,0
233,419112,5,,0,0,53.389830508474574,57.93650793650794,37.5,46.03174603174603,53.7037037037037,1
234,419113,4,,0,1,49.166666666666664,41.1764705882353,56.25,55.172413793103445,42.622950819672134,0
235,419113,6,,1,0,41.1764705882353,49.166666666666664,43.75,41.07142857142857,68.62745098039215,1
236,419114,1,,1,0,51.282051282051285,49.59349593495935,50.0,53.96825396825397,54.54545454545455,0
237,419114,2,,0,1,49.59349593495935,51.282051282051285,50.0,47.27272727272727,42.30769230769231,1
238,419115,3,,0,0,60.30534351145038,38.666666666666664,60.0,36.36363636363637,41.55844155844156,0
239,419115,8,,1,1,38.666666666666664,60.30534351145038,40.0,44.18604651162791,41.86046511627907,1
240,419116,5,,0,1,53.389830508474574,41.1764705882353,62.5,46.03174603174603,46.2962962962963,0
241,419116,6,,1,0,41.1764705882353,53.389830508474574,37.5,41.07142857142857,68.62745098039215,1
242,419117,2,,0,0,49.59349593495935,49.166666666666664,37.5,47.27272727272727,57.69230769230769,0
243,419117,4,,1,1,49.166666666666664,49.59349593495935,62.5,44.827586206896555,42.622950819672134,1
244,419118,1,,0,0,51.282051282051285,60.30534351145038,37.5,46.03174603174603,54.54545454545455,0
245,419118,3,,1,1,60.30534351145038,51.282051282051285,62.5,63.63636363636363,58.44155844155844,1
246,419119,6,,1,0,41.1764705882353,57.93650793650794,50.0,41.07142857142857,68.62745098039215,0
247,419119,7,,0,1,57.93650793650794,41.1764705882353,50.0,44.61538461538461,59.42028985507246,1
248,419120,2,,1,0,49.59349593495935,53.389830508474574,50.0,52.72727272727273,57.69230769230769,0
249,419120,5,,0,1,53.389830508474574,49.59349593495935,50.0,46.03174603174603,46.2962962962963,1
250,419121,6,,1,1,41.1764705882353,60.30534351145038,31.25,41.07142857142857,31.372549019607842,0
251,419121,3,,0,0,60.30534351145038,41.1764705882353,68.75,36.36363636363637,41.55844155844156,1
252,419122,8,,0,1,38.666666666666664,49.166666666666664,30.0,55.81395348837209,41.86046511627907,0
253,419122,4,,1,0,49.166666666666664,38.666666666666664,70.0,44.827586206896555,57.377049180327866,1
254,419123,5,,1,1,53.389830508474574,51.282051282051285,60.0,53.96825396825397,46.2962962962963,0
255,419123,1,,0,0,51.282051282051285,53.389830508474574,40.0,46.03174603174603,54.54545454545455,1
256,419124,7,,1,1,57.93650793650794,49.59349593495935,52.94117647058823,55.38461538461539,59.42028985507246,0
257,419124,2,,0,0,49.59349593495935,57.93650793650794,47.05882352941177,47.27272727272727,57.69230769230769,1
258,419125,8,,1,1,38.666666666666664,41.1764705882353,36.36363636363637,44.18604651162791,41.86046511627907,0
259,419125,6,,0,0,41.1764705882353,38.666666666666664,63.63636363636363,58.92857142857143,68.62745098039215,1
260,419126,3,,1,0,60.30534351145038,49.166666666666664,58.8235294117647,63.63636363636363,41.55844155844156,0
261,419126,4,,0,1,49.166666666666664,60.30534351145038,41.1764705882353,55.172413793103445,42.622950819672134,1
262,419127,7,,0,0,57.93650793650794,51.282051282051285,68.75,44.61538461538461,40.57971014492754,0
263,419127,1,,1,1,51.282051282051285,57.93650793650794,31.25,53.96825396825397,45.45454545454545,1
264,419128,2,,0,1,49.59349593495935,60.30534351145038,36.8421052631579,47.27272727272727,42.30769230769231,0
265,419128,3,,1,0,60.30534351145038,49.59349593495935,63.1578947368421,63.63636363636363,41.55844155844156,1
266,419129,4,,1,0,49.166666666666664,53.389830508474574,40.0,44.827586206896555,57.377049180327866,0
267,419129,5,,0,1,53.389830508474574,49.166666666666664,60.0,46.03174603174603,46.2962962962963,1
268,419130,7,,1,0,57.93650793650794,60.30534351145038,54.54545454545455,55.38461538461539,40.57971014492754,0
269,419130,3,,0,1,60.30534351145038,57.93650793650794,45.45454545454545,36.36363636363637,58.44155844155844,1
270,419131,5,,0,0,53.389830508474574,38.666666666666664,77.77777777777777,46.03174603174603,53.7037037037037,0
271,419131,8,,1,1,38.666666666666664,53.389830508474574,22.22222222222223,44.18604651162791,41.86046511627907,1
272,419132,4,,0,0,49.166666666666664,51.282051282051285,35.294117647058826,55.172413793103445,57.377049180327866,0
273,419132,1,,1,1,51.282051282051285,49.166666666666664,64.70588235294117,53.96825396825397,45.45454545454545,1
274,419133,2,,1,0,49.59349593495935,41.1764705882353,60.0,52.72727272727273,57.69230769230769,0
275,419133,6,,0,1,41.1764705882353,49.59349593495935,40.0,58.92857142857143,31.372549019607842,1
276,419134,5,,1,1,53.389830508474574,60.30534351145038,35.294117647058826,53.96825396825397,46.2962962962963,0
277,419134,3,,0,0,60.30534351145038,53.389830508474574,64.70588235294117,36.36363636363637,41.55844155844156,1
278,419135,8,,1,0,38.666666666666664,57.93650793650794,40.0,44.18604651162791,58.13953488372093,0
279,419135,7,,0,1,57.93650793650794,38.666666666666664,60.0,44.61538461538461,59.42028985507246,1
280,419136,6,,1,1,41.1764705882353,51.282051282051285,40.0,41.07142857142857,31.372549019607842,0
281,419136,1,,0,0,51.282051282051285,41.1764705882353,60.0,46.03174603174603,54.54545454545455,1
282,419137,7,,1,0,57.93650793650794,49.166666666666664,50.0,55.38461538461539,40.57971014492754,0
283,419137,4,,0,1,49.166666666666664,57.93650793650794,50.0,55.172413793103445,42.622950819672134,1
284,419138,3,,0,0,60.30534351145038,49.59349593495935,63.1578947368421,36.36363636363637,41.55844155844156,0
285,419138,2,,1,1,49.59349593495935,60.30534351145038,36.8421052631579,52.72727272727273,42.30769230769231,1
286,419139,6,,1,1,41.1764705882353,53.389830508474574,37.5,41.07142857142857,31.372549019607842,0
287,419139,5,,0,0,53.389830508474574,41.1764705882353,62.5,46.03174603174603,53.7037037037037,1
288,419140,1,,1,1,51.282051282051285,38.666666666666664,77.77777777777777,53.96825396825397,45.45454545454545,0
289,419140,8,,0,0,38.666666666666664,51.282051282051285,22.22222222222223,55.81395348837209,58.13953488372093,1
290,419141,4,,1,1,49.166666666666664,49.59349593495935,62.5,44.827586206896555,42.622950819672134,0
291,419141,2,,0,0,49.59349593495935,49.166666666666664,37.5,47.27272727272727,57.69230769230769,1
292,419142,3,,1,1,60.30534351145038,53.389830508474574,64.70588235294117,63.63636363636363,58.44155844155844,0
293,419142,5,,0,0,53.389830508474574,60.30534351145038,35.294117647058826,46.03174603174603,53.7037037037037,1
294,419143,7,,1,1,57.93650793650794,38.666666666666664,60.0,55.38461538461539,59.42028985507246,0
295,419143,8,,0,0,38.666666666666664,57.93650793650794,40.0,55.81395348837209,58.13953488372093,1
296,419144,1,,1,1,51.282051282051285,49.166666666666664,64.70588235294117,53.96825396825397,45.45454545454545,0
297,419144,4,,0,0,49.166666666666664,51.282051282051285,35.294117647058826,55.172413793103445,57.377049180327866,1
298,419145,6,,1,1,41.1764705882353,49.59349593495935,33.333333333333336,41.07142857142857,31.372549019607842,0
299,419145,2,,0,0,49.59349593495935,41.1764705882353,66.66666666666666,47.27272727272727,57.69230769230769,1
300,419146,8,,0,0,38.666666666666664,53.389830508474574,22.22222222222222,55.81395348837209,58.13953488372093,0
301,419146,5,,1,1,53.389830508474574,38.666666666666664,77.77777777777777,53.96825396825397,46.2962962962963,1
302,419147,3,,1,1,60.30534351145038,57.93650793650794,45.45454545454545,63.63636363636363,58.44155844155844,0
303,419147,7,,0,0,57.93650793650794,60.30534351145038,54.54545454545455,44.61538461538461,40.57971014492754,1
304,419148,5,,0,0,53.389830508474574,49.166666666666664,60.0,46.03174603174603,53.7037037037037,0
305,419148,4,,1,1,49.166666666666664,53.389830508474574,40.0,44.827586206896555,42.622950819672134,1
306,419149,1,,1,1,51.282051282051285,41.1764705882353,60.0,53.96825396825397,45.45454545454545,0
307,419149,6,,0,0,41.1764705882353,51.282051282051285,40.0,58.92857142857143,68.62745098039215,1
308,419150,2,,0,1,49.59349593495935,38.666666666666664,45.45454545454545,47.27272727272727,42.30769230769231,0
309,419150,8,,1,0,38.666666666666664,49.59349593495935,54.54545454545455,44.18604651162791,58.13953488372093,1
310,419151,4,,0,0,49.166666666666664,57.93650793650794,50.0,55.172413793103445,57.377049180327866,0
311,419151,7,,1,1,57.93650793650794,49.166666666666664,50.0,55.38461538461539,59.42028985507246,1
312,419152,8,,0,0,38.666666666666664,60.30534351145038,40.0,55.81395348837209,58.13953488372093,0
313,419152,3,,1,1,60.30534351145038,38.666666666666664,60.0,63.63636363636363,58.44155844155844,1
314,419153,2,,1,0,49.59349593495935,51.282051282051285,50.0,52.72727272727273,57.69230769230769,0
315,419153,1,,0,1,51.282051282051285,49.59349593495935,50.0,46.03174603174603,45.45454545454545,1
316,419154,6,,1,1,41.1764705882353,49.166666666666664,43.75,41.07142857142857,31.372549019607842,0
317,419154,4,,0,0,49.166666666666664,41.1764705882353,56.25,55.172413793103445,57.377049180327866,1
318,419155,5,,1,0,53.389830508474574,57.93650793650794,37.5,53.96825396825397,53.7037037037037,0
319,419155,7,,0,1,57.93650793650794,53.389830508474574,62.5,44.61538461538461,59.42028985507246,1
320,419156,8,,0,1,38.666666666666664,49.59349593495935,54.54545454545455,55.81395348837209,41.86046511627907,0
321,419156,2,,1,0,49.59349593495935,38.666666666666664,45.45454545454545,52.72727272727273,57.69230769230769,1
322,419157,7,,1,1,57.93650793650794,41.1764705882353,50.0,55.38461538461539,59.42028985507246,0
323,419157,6,,0,0,41.1764705882353,57.93650793650794,50.0,58.92857142857143,68.62745098039215,1
324,419158,3,,0,0,60.30534351145038,51.282051282051285,62.5,36.36363636363637,41.55844155844156,0
325,419158,1,,1,1,51.282051282051285,60.30534351145038,37.5,53.96825396825397,45.45454545454545,1
326,419159,5,,1,1,53.389830508474574,49.59349593495935,43.75,53.96825396825397,46.2962962962963,0
327,419159,2,,0,0,49.59349593495935,53.389830508474574,56.25,47.27272727272727,57.69230769230769,1
328,419160,3,,1,1,60.30534351145038,41.1764705882353,68.75,63.63636363636363,58.44155844155844,0
329,419160,6,,0,0,41.1764705882353,60.30534351145038,31.25,58.92857142857143,68.62745098039215,1
330,419161,4,,0,1,49.166666666666664,38.666666666666664,70.0,55.172413793103445,42.622950819672134,0
