Match_Id,Day,Team_Id,Toss_Won,Bat_First,Win_Percenetage,Opponent_Win_Percentage,Win_Percenetage_Against,Toss_Decision_Win_Percentage,Bat_Decision_Win_Percentage,Match_Won
335987,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,0
335987,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,1
335988,1,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,0
335988,1,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,1
335989,0,6,0,0,42.10526316,53.38983051,37.5,56.25,68.42105263,0
335989,0,5,1,1,53.38983051,42.10526316,62.5,53.96825397,46.2962963,1
335990,1,7,1,1,57.14285714,50.35971223,57.89473684,55.40540541,56.57894737,0
335990,1,2,0,0,50.35971223,57.14285714,42.10526316,45.90163934,56.4516129,1
335991,0,1,0,0,51.51515152,38.66666667,77.77777778,44.92753623,56.4516129,0
335991,0,8,1,1,38.66666667,51.51515152,22.22222222,44.18604651,41.86046512,1
335992,1,5,0,0,53.38983051,47.01492537,60,46.03174603,53.7037037,0
335992,1,4,1,1,47.01492537,53.38983051,40,40.625,40.57971014,1
335993,1,8,1,1,38.66666667,42.10526316,36.36363636,44.18604651,41.86046512,0
335993,1,6,0,0,42.10526316,38.66666667,63.63636364,56.25,68.42105263,1
335994,1,3,0,1,60.30534351,57.14285714,45.45454545,36.36363636,58.44155844,0
335994,1,7,1,0,57.14285714,60.30534351,54.54545455,55.40540541,43.42105263,1
335995,1,8,0,1,38.66666667,53.38983051,22.22222222,55.81395349,41.86046512,0
335995,1,5,1,0,53.38983051,38.66666667,77.77777778,53.96825397,53.7037037,1
335996,1,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,0
335996,1,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,1
335997,1,2,0,1,50.35971223,53.38983051,50,45.90163934,43.5483871,0
335997,1,5,1,0,53.38983051,50.35971223,50,53.96825397,53.7037037,1
335998,0,3,0,0,60.30534351,51.51515152,62.5,36.36363636,41.55844156,0
335998,0,1,1,1,51.51515152,60.30534351,37.5,55.07246377,43.5483871,1
335999,1,7,0,1,57.14285714,38.66666667,60,44.59459459,56.57894737,0
335999,1,8,1,0,38.66666667,57.14285714,40,44.18604651,58.13953488,1
336000,0,4,0,0,47.01492537,42.10526316,55.55555556,59.375,59.42028986,0
336000,0,6,1,1,42.10526316,47.01492537,44.44444444,43.75,31.57894737,1
336001,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,0
336001,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,1
336002,1,1,1,1,51.51515152,57.14285714,27.77777778,55.07246377,43.5483871,0
336002,1,7,0,0,57.14285714,51.51515152,72.22222222,44.59459459,43.42105263,1
336003,1,6,0,1,42.10526316,50.35971223,35.29411765,56.25,31.57894737,0
336003,1,2,1,0,50.35971223,42.10526316,64.70588235,54.09836066,56.4516129,1
336004,1,8,0,1,38.66666667,47.01492537,30,55.81395349,41.86046512,0
336004,1,4,1,0,47.01492537,38.66666667,70,40.625,59.42028986,1
336005,0,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,0
336005,0,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,1
336006,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,0
336006,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,1
336007,1,8,1,1,38.66666667,50.35971223,54.54545455,44.18604651,41.86046512,0
336007,1,2,0,0,50.35971223,38.66666667,45.45454545,45.90163934,56.4516129,1
336008,1,4,1,1,47.01492537,51.51515152,31.57894737,40.625,40.57971014,0
336008,1,1,0,0,51.51515152,47.01492537,68.42105263,44.92753623,56.4516129,1
336009,1,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,0
336009,1,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,1
336010,0,5,0,0,53.38983051,60.30534351,35.29411765,46.03174603,53.7037037,0
336010,0,3,1,1,60.30534351,53.38983051,64.70588235,63.63636364,58.44155844,1
336011,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,0
336011,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,1
336012,1,3,0,1,60.30534351,38.66666667,60,36.36363636,58.44155844,0
336012,1,8,1,0,38.66666667,60.30534351,40,44.18604651,58.13953488,1
336013,1,7,1,0,57.14285714,53.38983051,62.5,55.40540541,43.42105263,0
336013,1,5,0,1,53.38983051,57.14285714,37.5,46.03174603,46.2962963,1
336014,1,6,0,1,42.10526316,60.30534351,31.25,56.25,31.57894737,0
336014,1,3,1,0,60.30534351,42.10526316,68.75,63.63636364,41.55844156,1
336015,0,1,1,1,51.51515152,50.35971223,50,55.07246377,43.5483871,0
336015,0,2,0,0,50.35971223,51.51515152,50,45.90163934,56.4516129,1
336016,1,5,1,0,53.38983051,38.66666667,77.77777778,53.96825397,53.7037037,0
336016,1,8,0,1,38.66666667,53.38983051,22.22222222,55.81395349,41.86046512,1
336017,1,2,0,1,50.35971223,57.14285714,42.10526316,45.90163934,43.5483871,0
336017,1,7,1,0,57.14285714,50.35971223,57.89473684,55.40540541,43.42105263,1
336018,1,3,0,1,60.30534351,47.01492537,58.82352941,36.36363636,58.44155844,0
336018,1,4,1,0,47.01492537,60.30534351,41.17647059,40.625,59.42028986,1
336019,1,8,0,0,38.66666667,51.51515152,22.22222222,55.81395349,58.13953488,0
336019,1,1,1,1,51.51515152,38.66666667,77.77777778,55.07246377,43.5483871,1
336020,0,5,1,0,53.38983051,42.10526316,62.5,53.96825397,53.7037037,0
336020,0,6,0,1,42.10526316,53.38983051,37.5,56.25,31.57894737,1
336021,1,4,0,0,47.01492537,50.35971223,55.55555556,59.375,59.42028986,0
336021,1,2,1,1,50.35971223,47.01492537,44.44444444,54.09836066,43.5483871,1
336022,1,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,0
336022,1,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,1
336023,1,7,1,0,57.14285714,60.30534351,54.54545455,55.40540541,43.42105263,0
336023,1,3,0,1,60.30534351,57.14285714,45.45454545,36.36363636,58.44155844,1
336024,1,4,0,1,47.01492537,53.38983051,40,59.375,40.57971014,0
336024,1,5,1,0,53.38983051,47.01492537,60,53.96825397,53.7037037,1
336025,1,6,0,1,42.10526316,38.66666667,63.63636364,56.25,31.57894737,0
336025,1,8,1,0,38.66666667,42.10526316,36.36363636,44.18604651,58.13953488,1
336026,1,7,1,0,57.14285714,51.51515152,72.22222222,55.40540541,43.42105263,0
336026,1,1,0,1,51.51515152,57.14285714,27.77777778,44.92753623,43.5483871,1
336027,1,6,1,1,42.10526316,47.01492537,44.44444444,43.75,31.57894737,0
336027,1,4,0,0,47.01492537,42.10526316,55.55555556,59.375,59.42028986,1
336028,0,5,0,1,53.38983051,50.35971223,43.75,46.03174603,46.2962963,0
336028,0,2,1,0,50.35971223,53.38983051,56.25,54.09836066,56.4516129,1
336029,1,8,1,0,38.66666667,57.14285714,40,44.18604651,58.13953488,0
336029,1,7,0,1,57.14285714,38.66666667,60,44.59459459,56.57894737,1
336030,0,1,1,1,51.51515152,60.30534351,37.5,55.07246377,43.5483871,0
336030,0,3,0,0,60.30534351,51.51515152,62.5,36.36363636,41.55844156,1
336031,1,2,0,1,50.35971223,42.10526316,58.82352941,45.90163934,43.5483871,0
336031,1,6,1,0,42.10526316,50.35971223,41.17647059,43.75,68.42105263,1
336032,1,1,0,1,51.51515152,53.38983051,40,44.92753623,43.5483871,0
336032,1,5,1,0,53.38983051,51.51515152,60,53.96825397,53.7037037,1
336033,1,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,0
336033,1,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,1
336034,0,3,0,0,60.30534351,50.35971223,63.15789474,36.36363636,41.55844156,0
336034,0,2,1,1,50.35971223,60.30534351,36.84210526,54.09836066,43.5483871,1
336036,1,4,1,0,47.01492537,38.66666667,70,40.625,59.42028986,0
336036,1,8,0,1,38.66666667,47.01492537,30,55.81395349,41.86046512,1
336037,1,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,0
336037,1,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,1
336038,0,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,0
336038,0,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,1
336039,1,2,0,1,50.35971223,38.66666667,45.45454545,45.90163934,43.5483871,0
336039,1,8,1,0,38.66666667,50.35971223,54.54545455,44.18604651,58.13953488,1
336040,1,1,0,0,51.51515152,47.01492537,68.42105263,44.92753623,56.4516129,0
336040,1,4,1,1,47.01492537,51.51515152,31.57894737,40.625,40.57971014,1
336041,1,5,1,0,53.38983051,57.14285714,37.5,53.96825397,53.7037037,0
336041,1,7,0,1,57.14285714,53.38983051,62.5,44.59459459,56.57894737,1
336042,1,8,1,1,38.66666667,60.30534351,40,44.18604651,41.86046512,0
336042,1,3,0,0,60.30534351,38.66666667,60,36.36363636,41.55844156,1
336043,1,6,1,0,42.10526316,53.38983051,37.5,43.75,68.42105263,0
336043,1,5,0,1,53.38983051,42.10526316,62.5,46.03174603,46.2962963,1
336044,1,3,0,0,60.30534351,47.01492537,58.82352941,36.36363636,41.55844156,0
336044,1,4,1,1,47.01492537,60.30534351,41.17647059,40.625,40.57971014,1
336045,1,3,0,1,60.30534351,53.38983051,64.70588235,36.36363636,58.44155844,0
336045,1,5,1,0,53.38983051,60.30534351,35.29411765,53.96825397,53.7037037,1
392186,1,3,1,0,60.30534351,57.14285714,45.45454545,63.63636364,41.55844156,0
392186,1,7,0,1,57.14285714,60.30534351,54.54545455,44.59459459,56.57894737,1
392187,0,2,1,1,50.35971223,53.38983051,50,54.09836066,43.5483871,0
392187,0,5,0,0,53.38983051,50.35971223,50,46.03174603,53.7037037,1
392188,1,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,0
392188,1,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,1
392189,0,8,0,0,38.66666667,51.51515152,22.22222222,55.81395349,58.13953488,0
392189,0,1,1,1,51.51515152,38.66666667,77.77777778,55.07246377,43.5483871,1
392190,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,0
392190,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,1
392191,1,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,0
392191,1,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,1
392193,1,2,0,0,50.35971223,38.66666667,45.45454545,45.90163934,56.4516129,0
392193,1,8,1,1,38.66666667,50.35971223,54.54545455,44.18604651,41.86046512,1
392194,1,3,0,0,60.30534351,42.10526316,68.75,36.36363636,41.55844156,0
392194,1,6,1,1,42.10526316,60.30534351,31.25,43.75,31.57894737,1
392195,0,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,0
392195,0,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,1
392196,1,2,1,1,50.35971223,47.01492537,44.44444444,54.09836066,43.5483871,0
392196,1,4,0,0,47.01492537,50.35971223,55.55555556,59.375,59.42028986,1
392197,1,8,1,1,38.66666667,57.14285714,40,44.18604651,41.86046512,0
392197,1,7,0,0,57.14285714,38.66666667,60,44.59459459,43.42105263,1
392199,1,2,1,1,50.35971223,42.10526316,58.82352941,54.09836066,43.5483871,0
392199,1,6,0,0,42.10526316,50.35971223,41.17647059,56.25,68.42105263,1
392200,0,4,1,1,47.01492537,53.38983051,40,40.625,40.57971014,0
392200,0,5,0,0,53.38983051,47.01492537,60,46.03174603,53.7037037,1
392201,1,3,0,1,60.30534351,38.66666667,60,36.36363636,58.44155844,0
392201,1,8,1,0,38.66666667,60.30534351,40,44.18604651,58.13953488,1
392202,0,1,0,0,51.51515152,57.14285714,27.77777778,44.92753623,56.4516129,0
392202,0,7,1,1,57.14285714,51.51515152,72.22222222,55.40540541,56.57894737,1
392203,1,6,1,1,42.10526316,53.38983051,37.5,43.75,31.57894737,0
392203,1,5,0,0,53.38983051,42.10526316,62.5,46.03174603,53.7037037,1
392204,1,2,0,0,50.35971223,51.51515152,50,45.90163934,56.4516129,0
392204,1,1,1,1,51.51515152,50.35971223,50,55.07246377,43.5483871,1
392205,0,4,1,1,47.01492537,57.14285714,50,40.625,40.57971014,0
392205,0,7,0,0,57.14285714,47.01492537,50,44.59459459,43.42105263,1
392206,1,8,0,1,38.66666667,42.10526316,36.36363636,55.81395349,41.86046512,0
392206,1,6,1,0,42.10526316,38.66666667,63.63636364,43.75,68.42105263,1
392207,0,3,0,1,60.30534351,53.38983051,64.70588235,36.36363636,58.44155844,0
392207,0,5,1,0,53.38983051,60.30534351,35.29411765,53.96825397,53.7037037,1
392208,1,1,0,0,51.51515152,57.14285714,27.77777778,44.92753623,56.4516129,0
392208,1,7,1,1,57.14285714,51.51515152,72.22222222,55.40540541,56.57894737,1
392209,0,2,1,1,50.35971223,47.01492537,44.44444444,54.09836066,43.5483871,0
392209,0,4,0,0,47.01492537,50.35971223,55.55555556,59.375,59.42028986,1
392210,1,8,1,1,38.66666667,53.38983051,22.22222222,44.18604651,41.86046512,0
392210,1,5,0,0,53.38983051,38.66666667,77.77777778,46.03174603,53.7037037,1
392211,0,3,0,1,60.30534351,42.10526316,68.75,36.36363636,58.44155844,0
392211,0,6,1,0,42.10526316,60.30534351,31.25,43.75,68.42105263,1
392212,1,4,0,0,47.01492537,51.51515152,31.57894737,59.375,59.42028986,0
392212,1,1,1,1,51.51515152,47.01492537,68.42105263,55.07246377,43.5483871,1
392213,0,2,0,0,50.35971223,57.14285714,42.10526316,45.90163934,56.4516129,0
392213,0,7,1,1,57.14285714,50.35971223,57.89473684,55.40540541,56.57894737,1
392214,1,3,1,1,60.30534351,38.66666667,60,63.63636364,58.44155844,0
392214,1,8,0,0,38.66666667,60.30534351,40,55.81395349,58.13953488,1
392215,1,4,1,0,47.01492537,53.38983051,40,40.625,59.42028986,0
392215,1,5,0,1,53.38983051,47.01492537,60,46.03174603,46.2962963,1
392216,0,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,0
392216,0,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,1
392217,1,8,1,1,38.66666667,57.14285714,40,44.18604651,41.86046512,0
392217,1,7,0,0,57.14285714,38.66666667,60,44.59459459,43.42105263,1
392218,1,2,0,1,50.35971223,53.38983051,50,45.90163934,43.5483871,0
392218,1,5,1,0,53.38983051,50.35971223,50,53.96825397,53.7037037,1
392219,0,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,0
392219,0,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,1
392220,1,6,0,0,42.10526316,57.14285714,50,56.25,68.42105263,0
392220,1,7,1,1,57.14285714,42.10526316,50,55.40540541,56.57894737,1
392221,1,8,0,1,38.66666667,47.01492537,30,55.81395349,41.86046512,0
392221,1,4,1,0,47.01492537,38.66666667,70,40.625,59.42028986,1
392222,0,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,0
392222,0,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,1
392223,1,2,0,0,50.35971223,57.14285714,42.10526316,45.90163934,56.4516129,0
392223,1,7,1,1,57.14285714,50.35971223,57.89473684,55.40540541,56.57894737,1
392224,0,6,1,0,42.10526316,51.51515152,41.17647059,43.75,68.42105263,0
392224,0,1,0,1,51.51515152,42.10526316,58.82352941,44.92753623,43.5483871,1
392225,1,8,1,1,38.66666667,53.38983051,22.22222222,44.18604651,41.86046512,0
392225,1,5,0,0,53.38983051,38.66666667,77.77777778,46.03174603,53.7037037,1
392226,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,0
392226,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,1
392227,0,4,1,1,47.01492537,57.14285714,50,40.625,40.57971014,0
392227,0,7,0,0,57.14285714,47.01492537,50,44.59459459,43.42105263,1
392228,1,8,1,0,38.66666667,42.10526316,36.36363636,44.18604651,58.13953488,0
392228,1,6,0,1,42.10526316,38.66666667,63.63636364,56.25,31.57894737,1
392229,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,0
392229,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,1
392230,0,7,0,0,57.14285714,53.38983051,62.5,44.59459459,43.42105263,0
392230,0,5,1,1,53.38983051,57.14285714,37.5,53.96825397,46.2962963,1
392231,1,6,0,1,42.10526316,47.01492537,44.44444444,56.25,31.57894737,0
392231,1,4,1,0,47.01492537,42.10526316,55.55555556,40.625,59.42028986,1
392232,1,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,0
392232,1,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,1
392233,0,8,1,0,38.66666667,51.51515152,22.22222222,44.18604651,58.13953488,0
392233,0,1,0,1,51.51515152,38.66666667,77.77777778,44.92753623,43.5483871,1
392234,1,8,1,0,38.66666667,47.01492537,30,44.18604651,58.13953488,0
392234,1,4,0,1,47.01492537,38.66666667,70,59.375,40.57971014,1
392235,0,6,1,1,42.10526316,53.38983051,37.5,43.75,31.57894737,0
392235,0,5,0,0,53.38983051,42.10526316,62.5,46.03174603,53.7037037,1
392236,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,0
392236,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,1
392237,1,2,0,0,50.35971223,42.10526316,58.82352941,45.90163934,56.4516129,0
392237,1,6,1,1,42.10526316,50.35971223,41.17647059,43.75,31.57894737,1
392238,1,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,0
392238,1,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,1
392239,0,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,0
392239,0,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,1
392240,1,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,0
392240,1,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,1
392241,0,2,1,1,50.35971223,38.66666667,45.45454545,54.09836066,43.5483871,0
392241,0,8,0,0,38.66666667,50.35971223,54.54545455,55.81395349,58.13953488,1
392242,1,6,0,1,42.10526316,38.66666667,63.63636364,56.25,31.57894737,0
392242,1,8,1,0,38.66666667,42.10526316,36.36363636,44.18604651,58.13953488,1
392243,1,2,1,0,50.35971223,60.30534351,36.84210526,54.09836066,56.4516129,0
392243,1,3,0,1,60.30534351,50.35971223,63.15789474,36.36363636,58.44155844,1
392244,1,2,1,0,50.35971223,38.66666667,45.45454545,54.09836066,56.4516129,0
392244,1,8,0,1,38.66666667,50.35971223,54.54545455,55.81395349,41.86046512,1
419111,1,8,1,0,38.66666667,51.51515152,22.22222222,44.18604651,58.13953488,0
419111,1,1,0,1,51.51515152,38.66666667,77.77777778,44.92753623,43.5483871,1
419112,1,7,1,1,57.14285714,53.38983051,62.5,55.40540541,56.57894737,0
419112,1,5,0,0,53.38983051,57.14285714,37.5,46.03174603,53.7037037,1
419113,0,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,0
419113,0,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,1
419114,1,1,1,0,51.51515152,50.35971223,50,55.07246377,56.4516129,0
419114,1,2,0,1,50.35971223,51.51515152,50,45.90163934,43.5483871,1
419115,0,3,0,0,60.30534351,38.66666667,60,36.36363636,41.55844156,0
419115,0,8,1,1,38.66666667,60.30534351,40,44.18604651,41.86046512,1
